order_id,processed_at,product_id,variant_id,quantity,price,fulfillment_status,discount_amount,item_spend,fulfillment_status,order_revenue,vendor
3115769266326,2021-01-27,5913005490326,37048887181462,1,10.99,fulfilled,0.0,10.99,fulfilled,10.99,D
3115734859926,2021-01-27,5913009717398,37048900255894,1,24.99,fulfilled,0.0,24.99,fulfilled,24.99,J
3115647991958,2021-01-27,5254995706006,35189961556118,1,12.0,fulfilled,0.0,12.0,fulfilled,12.0,X
3115639373974,2021-01-27,6110848385174,37662729142422,1,8.99,fulfilled,0.89,8.1,fulfilled,8.1,B
3115601068182,2021-01-27,5511613087894,35356087582870,1,14.99,fulfilled,0.0,14.99,fulfilled,23.98,T
3115601068182,2021-01-27,5511609581718,35356033745046,1,8.99,fulfilled,0.0,8.99,fulfilled,23.98,T
3115556602006,2021-01-27,5515732942998,35374456963222,1,10.99,fulfilled,0.0,10.99,fulfilled,21.98,H
3115556602006,2021-01-27,5511614890134,35356095217814,1,10.99,fulfilled,0.0,10.99,fulfilled,21.98,H
3115551293590,2021-01-27,5254983024790,34734643642518,1,29.0,fulfilled,0.0,29.0,fulfilled,57.989999999999995,R
3115551293590,2021-01-27,5737602547862,37264887808150,1,4.0,fulfilled,0.0,4.0,fulfilled,57.989999999999995,R
3115551293590,2021-01-27,5512056766614,35358811029654,1,24.99,fulfilled,0.0,24.99,fulfilled,57.989999999999995,R
3115543691414,2021-01-27,5511609581718,35356033745046,1,8.99,fulfilled,0.0,8.99,fulfilled,8.99,G
3115496865942,2021-01-27,5509099290774,35345535467670,1,14.99,fulfilled,1.5,13.49,fulfilled,52.17,A
3115496865942,2021-01-27,5509109285014,35345592975510,1,8.99,fulfilled,0.9,8.09,fulfilled,52.17,A
3115496865942,2021-01-27,5912966463638,37048772952214,1,8.99,fulfilled,0.9,8.09,fulfilled,52.17,A
3115496865942,2021-01-27,5507746463894,35339151605910,1,24.99,fulfilled,2.49,22.5,fulfilled,52.17,A
3115454791830,2021-01-27,5507766517910,35339340480662,1,10.99,fulfilled,0.0,10.99,fulfilled,50.97,R
3115454791830,2021-01-27,5507746463894,35339151638678,1,24.99,fulfilled,0.0,24.99,fulfilled,50.97,R
3115454791830,2021-01-27,5509099290774,35345535467670,1,14.99,fulfilled,0.0,14.99,fulfilled,50.97,R
3115378835606,2021-01-27,5255014023318,34749194272918,1,6.99,fulfilled,0.0,6.99,fulfilled,6.99,D
3115348230294,2021-01-27,5913001590934,37048877875350,1,14.99,fulfilled,1.5,13.49,fulfilled,35.99,T
3115348230294,2021-01-27,5912996577430,37048865718422,1,24.99,fulfilled,2.49,22.5,fulfilled,35.99,T
3115179573398,2021-01-27,5507690496150,35338824024214,1,8.99,fulfilled,0.9,8.09,fulfilled,53.97,S
3115179573398,2021-01-27,5358912503958,34817179943062,1,14.99,fulfilled,1.5,13.49,fulfilled,53.97,S
3115179573398,2021-01-27,5344787431574,34817188233366,1,10.99,fulfilled,1.1,9.89,fulfilled,53.97,S
3115179573398,2021-01-27,5359144140950,34817981612182,1,24.99,fulfilled,2.49,22.5,fulfilled,53.97,S
3115071930518,2021-01-27,5255014023318,34749194272918,1,6.99,fulfilled,0.0,6.99,fulfilled,6.99,I
3115042177174,2021-01-27,5255014023318,34749194272918,1,6.99,fulfilled,0.0,6.99,fulfilled,6.99,T
3115027038358,2021-01-27,5912962597014,37048751751318,1,24.99,fulfilled,2.5,22.49,fulfilled,33.29,O
3115027038358,2021-01-27,5255014023318,34749194272918,1,6.99,fulfilled,0.7,6.29,fulfilled,33.29,O
3115027038358,2021-01-27,5255024050326,34501150965910,1,5.0,fulfilled,0.49,4.51,fulfilled,33.29,O
3115007213718,2021-01-27,6110848385174,37662729142422,1,8.99,fulfilled,0.0,8.99,fulfilled,8.99,K
3114949116054,2021-01-27,5913002934422,37048881479830,1,8.99,fulfilled,0.0,8.99,fulfilled,59.96,Z
3114949116054,2021-01-27,5912996577430,37048865751190,1,24.99,fulfilled,0.0,24.99,fulfilled,59.96,Z
3114949116054,2021-01-27,5913001590934,37048877875350,1,14.99,fulfilled,0.0,14.99,fulfilled,59.96,Z
3114949116054,2021-01-27,5912991924374,37048857624726,1,10.99,fulfilled,0.0,10.99,fulfilled,59.96,Z
3114902061206,2021-01-27,5511613939862,35356090106006,1,24.99,fulfilled,2.49,22.5,fulfilled,22.5,P
3114878206102,2021-01-27,5913002934422,37048881479830,1,8.99,fulfilled,0.0,8.99,fulfilled,8.99,P
3114863591574,2021-01-27,5255010353302,34749107044502,1,29.0,fulfilled,0.0,29.0,fulfilled,40.99,H
3114863591574,2021-01-27,5262968586390,34520819040406,1,6.99,fulfilled,0.0,6.99,fulfilled,40.99,H
3114863591574,2021-01-27,5737602547862,37264887873686,1,5.0,fulfilled,0.0,5.0,fulfilled,40.99,H
3114808213654,2021-01-27,5913008046230,37048896356502,1,14.99,fulfilled,0.0,14.99,fulfilled,39.98,I
3114808213654,2021-01-27,5913009717398,37048900321430,1,24.99,fulfilled,0.0,24.99,fulfilled,39.98,I
3114788421782,2021-01-27,6110848385174,37662729142422,1,8.99,fulfilled,0.89,8.1,fulfilled,8.1,R
3114752049302,2021-01-27,6110848385174,37662729142422,1,8.99,fulfilled,0.89,8.1,fulfilled,8.1,C
3114696278166,2021-01-27,5512023081110,35358658560150,1,8.99,fulfilled,0.89,8.1,fulfilled,8.1,U
3114135781526,2021-01-27,5507746463894,35339151605910,1,24.99,fulfilled,0.0,24.99,fulfilled,24.99,Z
3114072637590,2021-01-26,5254986498198,34734524465302,1,29.0,fulfilled,0.0,29.0,fulfilled,45.99,O
3114072637590,2021-01-26,5262968586390,34520819040406,1,6.99,fulfilled,0.0,6.99,fulfilled,45.99,O
3114072637590,2021-01-26,5262937424022,34520776343702,1,10.0,fulfilled,0.0,10.0,fulfilled,45.99,O
3113976299670,2021-01-26,5511963934870,35358344118422,1,14.99,fulfilled,0.0,14.99,fulfilled,39.98,E
3113976299670,2021-01-26,5511961772182,35358334320790,1,24.99,fulfilled,0.0,24.99,fulfilled,39.98,E
3113957228694,2021-01-26,5912991924374,37048857591958,1,10.99,fulfilled,0.0,10.99,fulfilled,19.98,D
3113957228694,2021-01-26,5913002934422,37048881479830,1,8.99,fulfilled,0.0,8.99,fulfilled,19.98,D
3113834545302,2021-01-26,5255014023318,34749194272918,1,6.99,fulfilled,0.7,6.29,fulfilled,66.59,G
3113834545302,2021-01-26,5512023081110,35358658560150,1,8.99,fulfilled,0.9,8.09,fulfilled,66.59,G
3113834545302,2021-01-26,5255021461654,34749787865238,1,29.0,fulfilled,2.9,26.1,fulfilled,66.59,G
3113834545302,2021-01-26,5262956724374,34520807800982,1,25.0,fulfilled,2.5,22.5,fulfilled,66.59,G
3113834545302,2021-01-26,5737602547862,37264887840918,1,4.0,fulfilled,0.39,3.61,fulfilled,66.59,G
3113830088854,2021-01-26,5255014023318,34749194272918,3,6.99,fulfilled,0.0,20.97,fulfilled,20.97,Y
3113819046038,2021-01-26,5509170069654,35345867374742,1,14.99,fulfilled,1.5,13.49,fulfilled,35.99,Y
3113819046038,2021-01-26,5509164007574,35345840734358,1,24.99,fulfilled,2.49,22.5,fulfilled,35.99,Y
3113781887126,2021-01-26,5255014023318,34749194272918,1,6.99,fulfilled,0.0,6.99,fulfilled,6.99,I
3113717629078,2021-01-26,5912991924374,37048857591958,1,10.99,fulfilled,1.1,9.89,fulfilled,32.39,J
3113717629078,2021-01-26,5912996577430,37048865718422,1,24.99,fulfilled,2.49,22.5,fulfilled,32.39,J
3113688432790,2021-01-26,5255001866390,34734878589078,1,29.0,fulfilled,0.0,29.0,fulfilled,74.99000000000001,Y
3113688432790,2021-01-26,5262956724374,34520807800982,1,25.0,fulfilled,0.0,25.0,fulfilled,74.99000000000001,Y
3113688432790,2021-01-26,5262968586390,34520819040406,1,6.99,fulfilled,0.0,6.99,fulfilled,74.99000000000001,Y
3113688432790,2021-01-26,5737602547862,37264887840918,1,4.0,fulfilled,0.0,4.0,fulfilled,74.99000000000001,Y
3113688432790,2021-01-26,5262937424022,34520776343702,1,10.0,fulfilled,0.0,10.0,fulfilled,74.99000000000001,Y
3113498312854,2021-01-26,5515732942998,35374456897686,1,10.99,fulfilled,0.0,10.99,fulfilled,21.98,P
3113498312854,2021-01-26,5511614890134,35356095217814,1,10.99,fulfilled,0.0,10.99,fulfilled,21.98,P
3113470525590,2021-01-26,5912960041110,37048730943638,1,10.99,fulfilled,1.1,9.89,fulfilled,45.88,Z
3113470525590,2021-01-26,5912965513366,37048768561302,1,14.99,fulfilled,1.5,13.49,fulfilled,45.88,Z
3113470525590,2021-01-26,5912962597014,37048751784086,1,24.99,fulfilled,2.49,22.5,fulfilled,45.88,Z
3113425633430,2021-01-26,5913009717398,37048900255894,1,24.99,fulfilled,2.49,22.5,fulfilled,22.5,O
3113354395798,2021-01-26,5255014023318,34749194272918,1,6.99,fulfilled,0.7,6.29,fulfilled,12.59,I
3113354395798,2021-01-26,5255014023318,34749194272918,1,6.99,fulfilled,0.69,6.3,fulfilled,12.59,I
3113325723798,2021-01-26,5512056766614,35358810898582,1,24.99,fulfilled,2.49,22.5,fulfilled,22.5,W
3113301246102,2021-01-26,5515819679894,35374729658518,1,10.99,fulfilled,0.0,10.99,fulfilled,64.98,E
3113301246102,2021-01-26,5255007994006,34749279207574,1,29.0,fulfilled,0.0,29.0,fulfilled,64.98,E
3113301246102,2021-01-26,5512056766614,35358810898582,1,24.99,fulfilled,0.0,24.99,fulfilled,64.98,E
3113153298582,2021-01-26,5255023919254,34501150703766,1,5.0,fulfilled,0.0,5.0,fulfilled,34.989999999999995,G
3113153298582,2021-01-26,5255022018710,34501146116246,1,5.0,fulfilled,0.0,5.0,fulfilled,34.989999999999995,G
3113153298582,2021-01-26,5511961772182,35358334320790,1,24.99,fulfilled,0.0,24.99,fulfilled,34.989999999999995,G
3113117384854,2021-01-26,5255014023318,34749194272918,1,6.99,fulfilled,0.0,6.99,fulfilled,13.98,Y
3113117384854,2021-01-26,5255014023318,34749194272918,1,6.99,fulfilled,0.0,6.99,fulfilled,13.98,Y
3113019867286,2021-01-26,5254983024790,34734643642518,1,29.0,fulfilled,0.0,29.0,fulfilled,37.99,S
3113019867286,2021-01-26,5737602547862,37264887742614,1,2.0,fulfilled,0.0,2.0,fulfilled,37.99,S
3113019867286,2021-01-26,5262968586390,34520819040406,1,6.99,fulfilled,0.0,6.99,fulfilled,37.99,S
3112894562454,2021-01-26,5909087060118,37033513222294,1,4.99,fulfilled,0.5,4.49,fulfilled,53.97,G
3112894562454,2021-01-26,5358912503958,34817179943062,1,14.99,fulfilled,1.5,13.49,fulfilled,53.97,G
3112894562454,2021-01-26,5359144140950,34817981546646,1,24.99,fulfilled,2.5,22.49,fulfilled,53.97,G
3112894562454,2021-01-26,5511963934870,35358344118422,1,14.99,fulfilled,1.49,13.5,fulfilled,53.97,G
3112845836438,2021-01-26,5512023081110,35358658560150,1,8.99,fulfilled,0.0,8.99,fulfilled,38.97,B
3112845836438,2021-01-26,5511963934870,35358344118422,2,14.99,fulfilled,0.0,29.98,fulfilled,38.97,B
3112775975062,2021-01-26,5509099290774,35345535467670,1,14.99,fulfilled,0.0,14.99,fulfilled,39.98,E
3112775975062,2021-01-26,5507746463894,35339151605910,1,24.99,fulfilled,0.0,24.99,fulfilled,39.98,E
3112771649686,2021-01-26,5912991924374,37048857591958,1,10.99,fulfilled,0.0,10.99,fulfilled,10.99,Q
3112463237270,2021-01-26,5912996577430,37048865751190,1,24.99,fulfilled,0.0,24.99,fulfilled,24.99,T
3112429944982,2021-01-26,5255014023318,34749194272918,1,6.99,fulfilled,0.0,6.99,fulfilled,6.99,B
3111792017558,2021-01-25,5511955579030,35358278385814,1,10.99,fulfilled,0.0,10.99,fulfilled,34.97,G
3111792017558,2021-01-25,5512023081110,35358658560150,1,8.99,fulfilled,0.0,8.99,fulfilled,34.97,G
3111792017558,2021-01-25,5511963934870,35358344118422,1,14.99,fulfilled,0.0,14.99,fulfilled,34.97,G
3111781990550,2021-01-25,5255014023318,34749194272918,1,6.99,fulfilled,0.0,6.99,fulfilled,6.99,Z
3111733461142,2021-01-25,5913009717398,37048900157590,1,24.99,fulfilled,0.0,24.99,fulfilled,24.99,C
3111717601430,2021-01-25,5515732942998,35374456897686,1,10.99,fulfilled,0.0,10.99,fulfilled,10.99,E
3111715405974,2021-01-25,5959356350614,37186567340182,1,10.99,fulfilled,0.0,10.99,fulfilled,25.98,Z
3111715405974,2021-01-25,5509099290774,35345535467670,1,14.99,fulfilled,0.0,14.99,fulfilled,25.98,Z
3111668940950,2021-01-25,5255014023318,34749194272918,2,6.99,fulfilled,10.0,3.98,fulfilled,3.98,C
3111656521878,2021-01-25,5255014023318,34749194272918,1,6.99,fulfilled,0.0,6.99,fulfilled,6.99,Z
3111573717142,2021-01-25,5511609581718,35356033745046,1,8.99,fulfilled,0.0,8.99,fulfilled,34.97,V
3111573717142,2021-01-25,5511613087894,35356087582870,1,14.99,fulfilled,0.0,14.99,fulfilled,34.97,V
3111573717142,2021-01-25,5511614890134,35356095217814,1,10.99,fulfilled,0.0,10.99,fulfilled,34.97,V
3111515750550,2021-01-25,5509099290774,35345535467670,1,14.99,fulfilled,0.0,14.99,fulfilled,14.99,Z
3111487963286,2021-01-25,5913009717398,37048900255894,1,24.99,fulfilled,0.0,24.99,fulfilled,24.99,F
3111396540566,2021-01-25,5358912503958,34817179943062,1,14.99,fulfilled,0.0,14.99,fulfilled,14.99,A
3111293714582,2021-01-25,5509099290774,35345535467670,1,14.99,fulfilled,0.0,14.99,fulfilled,14.99,G
3111281459350,2021-01-25,5995931107478,37305639829654,1,19.99,fulfilled,0.0,19.99,fulfilled,19.99,Q
3111266713750,2021-01-25,5511955579030,35358278385814,1,10.99,fulfilled,1.1,9.89,fulfilled,31.48,E
3111266713750,2021-01-25,5512023081110,35358658560150,1,8.99,fulfilled,0.9,8.09,fulfilled,31.48,E
3111266713750,2021-01-25,5511963934870,35358344118422,1,14.99,fulfilled,1.49,13.5,fulfilled,31.48,E
3111206650006,2021-01-25,5515732942998,35374456897686,1,10.99,fulfilled,1.1,9.89,fulfilled,19.79,E
3111206650006,2021-01-25,5511614890134,35356095217814,1,10.99,fulfilled,1.09,9.9,fulfilled,19.79,E
3111195771030,2021-01-25,5511955579030,35358278385814,1,10.99,fulfilled,1.65,9.34,fulfilled,29.73,Z
3111195771030,2021-01-25,5512023081110,35358658560150,1,8.99,fulfilled,1.35,7.64,fulfilled,29.73,Z
3111195771030,2021-01-25,5511963934870,35358344118422,1,14.99,fulfilled,2.24,12.75,fulfilled,29.73,Z
3111180075158,2021-01-25,5255014023318,34749194272918,1,6.99,fulfilled,0.0,6.99,fulfilled,66.95,J
3111180075158,2021-01-25,5913005490326,37048887214230,1,10.99,fulfilled,0.0,10.99,fulfilled,66.95,J
3111180075158,2021-01-25,5913012043926,37048905498774,1,8.99,fulfilled,0.0,8.99,fulfilled,66.95,J
3111180075158,2021-01-25,5913008046230,37048896356502,1,14.99,fulfilled,0.0,14.99,fulfilled,66.95,J
3111180075158,2021-01-25,5913009717398,37048900255894,1,24.99,fulfilled,0.0,24.99,fulfilled,66.95,J
3111176306838,2021-01-25,5515745001622,35374481146006,1,10.99,fulfilled,0.0,10.99,fulfilled,10.99,P
3111100088470,2021-01-25,5913009717398,37048900157590,1,24.99,fulfilled,0.0,24.99,fulfilled,24.99,O
3111090389142,2021-01-25,5511614890134,35356095217814,1,10.99,fulfilled,0.0,10.99,fulfilled,10.99,A
3111044448406,2021-01-25,5255023689878,34501150474390,1,5.0,fulfilled,0.0,5.0,fulfilled,13.99,E
3111044448406,2021-01-25,5913012043926,37048905498774,1,8.99,fulfilled,0.0,8.99,fulfilled,13.99,E
3110980354198,2021-01-25,5512023081110,35358658560150,1,8.99,fulfilled,0.0,8.99,fulfilled,23.98,O
3110980354198,2021-01-25,5511963934870,35358344118422,1,14.99,fulfilled,0.0,14.99,fulfilled,23.98,O
3110965444758,2021-01-25,5511609581718,35356033745046,1,8.99,fulfilled,0.0,8.99,fulfilled,23.98,T
3110965444758,2021-01-25,5511613087894,35356087582870,1,14.99,fulfilled,0.0,14.99,fulfilled,23.98,T
3110756614294,2021-01-25,5255014023318,34749194272918,1,6.99,fulfilled,0.0,6.99,fulfilled,6.99,Z
3110637666454,2021-01-25,5511963934870,35358344118422,1,14.99,fulfilled,0.0,14.99,fulfilled,14.99,Y
3110561513622,2021-01-25,5512056766614,35358811029654,1,24.99,fulfilled,2.5,22.49,fulfilled,44.989999999999995,E
3110561513622,2021-01-25,5512063680662,35358835769494,1,24.99,fulfilled,2.49,22.5,fulfilled,44.989999999999995,E
3110318440598,2021-01-25,5511963934870,35358344118422,1,14.99,fulfilled,1.5,13.49,fulfilled,33.28,R
3110318440598,2021-01-25,5515745001622,35374481113238,1,10.99,fulfilled,1.1,9.89,fulfilled,33.28,R
3110318440598,2021-01-25,5511955579030,35358278385814,1,10.99,fulfilled,1.09,9.9,fulfilled,33.28,R
3109637619862,2021-01-24,5255016546454,34734932852886,1,29.0,fulfilled,0.0,29.0,fulfilled,31.0,G
3109637619862,2021-01-24,5737602547862,37264887775382,1,2.0,fulfilled,0.0,2.0,fulfilled,31.0,G
3109488230550,2021-01-24,5254986498198,34734524465302,1,29.0,fulfilled,2.9,26.1,fulfilled,54.900000000000006,L
3109488230550,2021-01-24,5262968586390,34520819040406,1,6.99,fulfilled,0.7,6.29,fulfilled,54.900000000000006,L
3109488230550,2021-01-24,5262956724374,34520807800982,1,25.0,fulfilled,2.49,22.51,fulfilled,54.900000000000006,L
3109435736214,2021-01-24,5515745001622,35374481146006,1,10.99,fulfilled,0.0,10.99,fulfilled,36.97,O
3109435736214,2021-01-24,5511955579030,35358278385814,1,10.99,fulfilled,0.0,10.99,fulfilled,36.97,O
3109435736214,2021-01-24,5511963934870,35358344118422,1,14.99,fulfilled,0.0,14.99,fulfilled,36.97,O
3109341823126,2021-01-24,5912991924374,37048857624726,1,10.99,fulfilled,0.0,10.99,fulfilled,10.99,G
3109337759894,2021-01-24,5511613939862,35356090106006,1,24.99,fulfilled,0.0,24.99,fulfilled,39.98,N
3109337759894,2021-01-24,5511613087894,35356087582870,1,14.99,fulfilled,0.0,14.99,fulfilled,39.98,N
3109274615958,2021-01-24,5515745001622,35374481113238,1,10.99,fulfilled,1.1,9.89,fulfilled,19.79,F
3109274615958,2021-01-24,5511955579030,35358278385814,1,10.99,fulfilled,1.09,9.9,fulfilled,19.79,F
3109248532630,2021-01-24,5512023081110,35358658560150,1,8.99,fulfilled,0.89,8.1,fulfilled,8.1,B
3109160288406,2021-01-24,5410631680150,35198751473814,1,30.0,fulfilled,3.0,27.0,fulfilled,81.9,Z
3109160288406,2021-01-24,5255007338646,34749301162134,1,29.0,fulfilled,2.9,26.1,fulfilled,81.9,Z
3109160288406,2021-01-24,5737602547862,37264887775382,1,2.0,fulfilled,0.2,1.8,fulfilled,81.9,Z
3109160288406,2021-01-24,5262956724374,34520808063126,1,30.0,fulfilled,3.0,27.0,fulfilled,81.9,Z
3109156814998,2021-01-24,5254983811222,34734606876822,1,29.0,fulfilled,0.0,29.0,fulfilled,71.0,P
3109156814998,2021-01-24,5737602547862,37264887742614,1,2.0,fulfilled,0.0,2.0,fulfilled,71.0,P
3109156814998,2021-01-24,5262956724374,34520808063126,1,30.0,fulfilled,0.0,30.0,fulfilled,71.0,P
3109156814998,2021-01-24,5262937424022,34520776343702,1,10.0,fulfilled,0.0,10.0,fulfilled,71.0,P
3109104910486,2021-01-24,5255001866390,34734878589078,1,29.0,fulfilled,0.0,29.0,fulfilled,31.0,E
3109104910486,2021-01-24,5737602547862,37264887742614,1,2.0,fulfilled,0.0,2.0,fulfilled,31.0,E
3109075812502,2021-01-24,5512023081110,35358658560150,2,8.99,fulfilled,0.0,17.98,fulfilled,17.98,D
3109037179030,2021-01-24,5507766517910,35339340513430,1,10.99,fulfilled,0.0,10.99,fulfilled,10.99,E
3109030559894,2021-01-24,5511613087894,35356087582870,1,14.99,fulfilled,1.5,13.49,fulfilled,44.08,V
3109030559894,2021-01-24,5511609581718,35356033745046,1,8.99,fulfilled,0.9,8.09,fulfilled,44.08,V
3109030559894,2021-01-24,5511613939862,35356090106006,1,24.99,fulfilled,2.49,22.5,fulfilled,44.08,V
3109002805398,2021-01-24,5254985875606,34696700657814,1,29.0,fulfilled,0.0,29.0,fulfilled,60.0,O
3109002805398,2021-01-24,5254985875606,34696700657814,1,29.0,fulfilled,0.0,29.0,fulfilled,60.0,O
3109002805398,2021-01-24,5737602547862,37264887742614,1,2.0,fulfilled,0.0,2.0,fulfilled,60.0,O
3108996087958,2021-01-24,5913009717398,37048900157590,1,24.99,fulfilled,0.0,24.99,fulfilled,24.99,Q
3108986749078,2021-01-24,5254984499350,34731003871382,2,29.0,fulfilled,0.0,58.0,fulfilled,78.0,X
3108986749078,2021-01-24,5737602547862,37264887906454,2,5.0,fulfilled,0.0,10.0,fulfilled,78.0,X
3108986749078,2021-01-24,5262937424022,34520776343702,1,10.0,fulfilled,0.0,10.0,fulfilled,78.0,X
3108968890518,2021-01-24,5913009717398,37048900157590,1,24.99,fulfilled,2.5,22.49,fulfilled,44.08,D
3108968890518,2021-01-24,5913008046230,37048896356502,1,14.99,fulfilled,1.5,13.49,fulfilled,44.08,D
3108968890518,2021-01-24,5913012043926,37048905498774,1,8.99,fulfilled,0.89,8.1,fulfilled,44.08,D
3108941037718,2021-01-24,5255014023318,34749194272918,1,6.99,fulfilled,0.0,6.99,fulfilled,6.99,L
3108933599382,2021-01-24,5959356350614,37186567307414,1,10.99,fulfilled,0.0,10.99,fulfilled,70.94999999999999,G
3108933599382,2021-01-24,5912991924374,37048857591958,1,10.99,fulfilled,0.0,10.99,fulfilled,70.94999999999999,G
3108933599382,2021-01-24,5913002934422,37048881479830,1,8.99,fulfilled,0.0,8.99,fulfilled,70.94999999999999,G
3108933599382,2021-01-24,5912996577430,37048865718422,1,24.99,fulfilled,0.0,24.99,fulfilled,70.94999999999999,G
3108933599382,2021-01-24,5913001590934,37048877875350,1,14.99,fulfilled,0.0,14.99,fulfilled,70.94999999999999,G
3108927275158,2021-01-24,5511955579030,35358278385814,1,10.99,fulfilled,0.0,10.99,fulfilled,26.97,G
3108927275158,2021-01-24,5512023081110,35358658560150,1,8.99,fulfilled,0.0,8.99,fulfilled,26.97,G
3108927275158,2021-01-24,5255014023318,34749194272918,1,6.99,fulfilled,0.0,6.99,fulfilled,26.97,G
3108907974806,2021-01-24,5511963934870,35358344118422,1,14.99,fulfilled,0.0,14.99,fulfilled,14.99,W
3108905451670,2021-01-24,5255014023318,34749194272918,1,6.99,fulfilled,0.0,6.99,fulfilled,6.99,Y
3108887199894,2021-01-24,5515745001622,35374481113238,1,10.99,fulfilled,0.0,10.99,fulfilled,10.99,L
3108865671318,2021-01-24,5913002934422,37048881479830,1,8.99,fulfilled,0.0,8.99,fulfilled,8.99,G
3108826906774,2021-01-24,5255007994006,34749279207574,1,29.0,fulfilled,0.0,29.0,fulfilled,54.0,Y
3108826906774,2021-01-24,5262956724374,34520807800982,1,25.0,fulfilled,0.0,25.0,fulfilled,54.0,Y
3108807442582,2021-01-24,5512023081110,35358658560150,1,8.99,fulfilled,0.0,8.99,fulfilled,8.99,X
3108782637206,2021-01-24,5959364903062,37186587426966,1,10.99,fulfilled,0.0,10.99,fulfilled,56.95,G
3108782637206,2021-01-24,5912960041110,37048730910870,1,10.99,fulfilled,0.0,10.99,fulfilled,56.95,G
3108782637206,2021-01-24,5515745001622,35374481146006,1,10.99,fulfilled,0.0,10.99,fulfilled,56.95,G
3108782637206,2021-01-24,5511955579030,35358278385814,1,10.99,fulfilled,0.0,10.99,fulfilled,56.95,G
3108782637206,2021-01-24,5908757807254,37032555774102,1,12.99,fulfilled,0.0,12.99,fulfilled,56.95,G
3108741480598,2021-01-24,5255014023318,34749194272918,1,6.99,fulfilled,0.0,6.99,fulfilled,6.99,V
3108740628630,2021-01-24,5255023526038,34501149065366,1,5.0,fulfilled,0.0,5.0,fulfilled,36.970000000000006,P
3108740628630,2021-01-24,5255023919254,34501150703766,1,5.0,fulfilled,0.0,5.0,fulfilled,36.970000000000006,P
3108740628630,2021-01-24,5908757807254,37032555774102,1,12.99,fulfilled,0.0,12.99,fulfilled,36.970000000000006,P
3108740628630,2021-01-24,5255014023318,34749194272918,1,6.99,fulfilled,0.0,6.99,fulfilled,36.970000000000006,P
3108740628630,2021-01-24,5255014023318,34749194272918,1,6.99,fulfilled,0.0,6.99,fulfilled,36.970000000000006,P
3108629545110,2021-01-24,5512056766614,35358810898582,1,24.99,fulfilled,0.0,24.99,fulfilled,24.99,R
3108627841174,2021-01-24,5912996577430,37048865751190,1,24.99,fulfilled,0.0,24.99,fulfilled,24.99,L
3108583866518,2021-01-24,5512023081110,35358658560150,1,8.99,fulfilled,0.0,8.99,fulfilled,48.97,T
3108583866518,2021-01-24,5511963934870,35358344118422,1,14.99,fulfilled,0.0,14.99,fulfilled,48.97,T
3108583866518,2021-01-24,5511961772182,35358334320790,1,24.99,fulfilled,0.0,24.99,fulfilled,48.97,T
3108565450902,2021-01-24,5254984499350,34731003871382,1,29.0,fulfilled,2.9,26.1,fulfilled,78.08,R
3108565450902,2021-01-24,5737602547862,37264887742614,1,2.0,fulfilled,0.0,2.0,fulfilled,78.08,R
3108565450902,2021-01-24,5512056766614,35358810996886,1,24.99,fulfilled,0.0,24.99,fulfilled,78.08,R
3108565450902,2021-01-24,5913009717398,37048900255894,1,24.99,fulfilled,0.0,24.99,fulfilled,78.08,R
3108536778902,2021-01-24,5255014023318,34749194272918,1,6.99,fulfilled,0.0,6.99,fulfilled,13.98,K
3108536778902,2021-01-24,5255014023318,34749194272918,1,6.99,fulfilled,0.0,6.99,fulfilled,13.98,K
3108471242902,2021-01-24,5511900266646,35357956210838,1,8.99,fulfilled,0.0,8.99,fulfilled,17.98,M
3108471242902,2021-01-24,5512023081110,35358658560150,1,8.99,fulfilled,0.0,8.99,fulfilled,17.98,M
3108422156438,2021-01-24,5254978011286,34730930864278,1,29.0,fulfilled,0.0,29.0,fulfilled,37.99,O
3108422156438,2021-01-24,5737602547862,37264887775382,1,2.0,fulfilled,0.0,2.0,fulfilled,37.99,O
3108422156438,2021-01-24,5262968586390,34520819040406,1,6.99,fulfilled,0.0,6.99,fulfilled,37.99,O
3108386242710,2021-01-24,5435790885014,35067925069974,1,29.0,fulfilled,0.0,29.0,fulfilled,70.99000000000001,B
3108386242710,2021-01-24,5262956724374,34520807800982,1,25.0,fulfilled,0.0,25.0,fulfilled,70.99000000000001,B
3108386242710,2021-01-24,5262968586390,34520819040406,1,6.99,fulfilled,0.0,6.99,fulfilled,70.99000000000001,B
3108386242710,2021-01-24,5262937424022,34520776343702,1,10.0,fulfilled,0.0,10.0,fulfilled,70.99000000000001,B
3108383260822,2021-01-24,5512056766614,35358810898582,1,24.99,fulfilled,0.0,24.99,fulfilled,24.99,B
3108379689110,2021-01-24,5557686075542,35535209955478,1,4.99,fulfilled,0.5,4.49,fulfilled,26.990000000000002,Q
3108379689110,2021-01-24,5912996577430,37048865751190,1,24.99,fulfilled,2.49,22.5,fulfilled,26.990000000000002,Q
3108379230358,2021-01-24,5254983811222,34734606876822,1,29.0,fulfilled,2.9,26.1,fulfilled,32.4,S
3108379230358,2021-01-24,5262968586390,34520819040406,1,6.99,fulfilled,0.69,6.3,fulfilled,32.4,S
3108373266582,2021-01-24,5512023081110,35358658560150,1,8.99,fulfilled,0.0,8.99,fulfilled,23.98,C
3108373266582,2021-01-24,5511963934870,35358344118422,1,14.99,fulfilled,0.0,14.99,fulfilled,23.98,C
